flow_id,src_ip,src_port,dst_ip,dst_port,protocol,timestamp,attack_label,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,pkt_size_avg,down_up_ratio,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,fwd_seg_size_avg,bwd_seg_size_avg,fwd_seg_size_min,init_fwd_win_byts,init_bwd_win_byts,fwd_byts_b_avg,fwd_pkts_b_avg,fwd_blk_rate_avg,bwd_byts_b_avg,bwd_pkts_b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,fwd_act_data_pkts,cwe_flag_count,ece_flag_cnt,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
eb36eaa4b34500170846e3c78845f627,10.0.0.1,32419,192.168.1.10,80,6,2025-07-15T00:32:48.077659,apt_initial_compromise,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
3d4e490195a553486e0f698292856671,10.0.0.5,25038,192.168.1.50,53,17,2025-07-15T00:32:48.445955,apt_data_exfiltration,1,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,1428,0,1428,0,0,1428,1,1000000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
0421102e736e80fd3376e964d0099e4e,10.0.0.2,25233,192.168.1.11,146,6,2025-07-15T00:32:49.411241,apt_reconnaissance,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
0b2183378086806618810abacf72f587,10.0.0.3,29593,192.168.1.16,445,6,2025-07-15T00:32:49.584753,apt_lateral_movement,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
2f407d1d8c6775126136ff6520a87098,10.0.0.5,44136,192.168.1.50,53,17,2025-07-15T00:32:48.720488,apt_data_exfiltration,1,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,1428,0,1428,0,0,1428,1,1000000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
6e8c4ec5857ecb32ac815a5ba393ecaf,10.0.0.1,9732,192.168.1.10,80,6,2025-07-15T00:32:48.930093,apt_initial_compromise,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
0d3ceb94a631e4139231ec41487a6447,10.0.0.5,51068,192.168.1.50,53,17,2025-07-15T00:32:48.408009,apt_data_exfiltration,1,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,1428,0,1428,0,0,1428,1,1000000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
781ce206f6ac0a2e3b1092c9b8f3b0aa,10.0.0.3,36413,192.168.1.13,22,6,2025-07-15T00:32:48.997218,apt_lateral_movement,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
b32c1eeb35b87e851f66c7fac27da468,10.0.0.4,38702,192.168.2.19,22,6,2025-07-15T00:32:49.395873,apt_pivoting,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1427f58492deb19b2c893d3b1dc02284,10.0.0.2,51859,192.168.1.11,849,6,2025-07-15T00:32:49.980722,apt_reconnaissance,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
696e42d8bf1a965892e574626f9a764a,10.0.0.1,30626,192.168.1.10,80,6,2025-07-15T00:32:49.381354,apt_initial_compromise,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
f07f1e8d91c65bdf14e41734a7595339,10.0.0.5,52663,192.168.1.50,53,17,2025-07-15T00:32:48.696998,apt_data_exfiltration,1,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,1428,0,1428,0,0,1428,1,1000000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
f916d7d14972b3c922fa102296ed05c9,10.0.0.2,30088,192.168.1.11,33,6,2025-07-15T00:32:49.642938,apt_reconnaissance,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
83ce39ca332323179c4cce8f899220e1,10.0.0.1,46067,192.168.1.10,80,6,2025-07-15T00:32:49.477160,apt_initial_compromise,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
2f47bb4d7bd3c99d16a1b679a6629604,10.0.0.1,34255,192.168.1.10,80,6,2025-07-15T00:32:48.135861,apt_initial_compromise,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
ffd3aa22c4793c75a68f5c7ee98c4f9a,10.0.0.3,32843,192.168.1.20,445,6,2025-07-15T00:32:50.003529,apt_lateral_movement,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
d1b2fd0e695e8f82c84af7324149e8c3,10.0.0.3,8222,192.168.1.13,445,6,2025-07-15T00:32:48.833126,apt_lateral_movement,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
7fd8ce6fda7b54d90f73cd066e3cc522,10.0.0.4,49860,192.168.2.22,22,6,2025-07-15T00:32:48.613531,apt_pivoting,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
99828cba7134802ce9657c37fa37c75d,10.0.0.2,11997,192.168.1.11,736,6,2025-07-15T00:32:49.968071,apt_reconnaissance,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
4c7cdb8ad86239161b732b9585b8ab88,10.0.0.4,57722,192.168.2.19,22,6,2025-07-15T00:32:48.146280,apt_pivoting,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1b4509997c9dce9b2006e1e07f75c697,10.0.0.2,36859,192.168.1.11,353,6,2025-07-15T00:32:48.478869,apt_reconnaissance,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
8b1ad2ddc369777d9e454fd5e9044c89,10.0.0.4,21285,192.168.2.40,22,6,2025-07-15T00:32:49.583465,apt_pivoting,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
c1f5a2c80ece2ad95eb6246483f2f51f,10.0.0.4,42966,192.168.2.2,22,6,2025-07-15T00:32:49.939889,apt_pivoting,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
5092f822a5969d6154b66489786f20c7,10.0.0.1,47869,192.168.1.10,80,6,2025-07-15T00:32:49.952860,apt_initial_compromise,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
f7a7c0c3e4037fe2ce922a122a733413,10.0.0.5,15443,192.168.1.50,53,17,2025-07-15T00:32:48.437525,apt_data_exfiltration,1,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,1428,0,1428,0,0,1428,1,1000000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
6a65f80f9217734d3f08a9e8961bc05a,10.0.0.1,43707,192.168.1.10,80,6,2025-07-15T00:32:49.647420,apt_initial_compromise,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
5441da281c2ce35ff1a507c22eaefc7a,10.0.0.2,50773,192.168.1.11,188,6,2025-07-15T00:32:48.716118,apt_reconnaissance,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
3287ea859a7c8db6b829e8d9ba55d4ac,10.0.0.3,63191,192.168.1.13,445,6,2025-07-15T00:32:48.827017,apt_lateral_movement,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
bf1b27b6238bdcceb5fb2d16574706b5,10.0.0.4,59556,192.168.2.30,22,6,2025-07-15T00:32:48.390572,apt_pivoting,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
2a36c907c86ae7fbe87e5f40caf4a833,10.0.0.1,19593,192.168.1.10,80,6,2025-07-15T00:32:48.405583,apt_initial_compromise,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
f6107e22910099a6b21aafa10765ea36,10.0.0.5,38913,192.168.1.50,53,17,2025-07-15T00:32:48.083125,apt_data_exfiltration,1,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,1428,0,1428,0,0,1428,1,1000000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
123f2f43f82fe8c0508094df94f65e13,10.0.0.4,11326,192.168.2.22,22,6,2025-07-15T00:32:48.756744,apt_pivoting,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
65e15ea431fa1293e8298c6729bf7ad1,10.0.0.3,2224,192.168.1.18,445,6,2025-07-15T00:32:48.193612,apt_lateral_movement,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
404e68bb421b46a1ca0ab3299689199f,10.0.0.5,40333,192.168.1.50,53,17,2025-07-15T00:32:49.662920,apt_data_exfiltration,1,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,1428,0,1428,0,0,1428,1,1000000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
c984cbef522202bb0412284f9a05f804,10.0.0.3,60254,192.168.1.20,445,6,2025-07-15T00:32:48.819777,apt_lateral_movement,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
0b53576a90198f5361d3473c1c3d2766,10.0.0.2,36131,192.168.1.11,941,6,2025-07-15T00:32:49.352214,apt_reconnaissance,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
183dad916f29e9c8e25ec4bff509d7bf,10.0.0.5,10263,192.168.1.50,53,17,2025-07-15T00:32:48.334503,apt_data_exfiltration,1,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,1428,0,1428,0,0,1428,1,1000000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
b6a9c013859a31efa404a0a316544804,10.0.0.1,14130,192.168.1.10,80,6,2025-07-15T00:32:49.576113,apt_initial_compromise,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
d4ab5afa9cbbb2778d0d2ff92a590369,10.0.0.3,24154,192.168.1.19,445,6,2025-07-15T00:32:48.365912,apt_lateral_movement,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
0e59946cefc3714d5ee3054d4050450c,10.0.0.4,38820,192.168.2.19,22,6,2025-07-15T00:32:48.052746,apt_pivoting,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
