flow_id,src_ip,src_port,dst_ip,dst_port,protocol,timestamp,attack_label,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,pkt_size_avg,down_up_ratio,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,fwd_seg_size_avg,bwd_seg_size_avg,fwd_seg_size_min,init_fwd_win_byts,init_bwd_win_byts,fwd_byts_b_avg,fwd_pkts_b_avg,fwd_blk_rate_avg,bwd_byts_b_avg,bwd_pkts_b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,fwd_act_data_pkts,cwe_flag_count,ece_flag_cnt,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
9c87904c080299d2f76037e21f8327bb,10.0.0.2,31352,192.168.1.11,654,6,2025-07-15T22:30:32.615791,apt_reconnaissance,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
87e307f161d82d76ecb1b3d27907dc46,10.0.0.1,55776,192.168.1.10,80,6,2025-07-15T22:30:32.929394,apt_initial_compromise,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
7aebd0d7c39d6ea6048003d25740d160,10.0.0.3,55889,192.168.1.12,22,6,2025-07-15T22:30:32.642494,apt_lateral_movement,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
70b0b7e6e459888adcd91ca7f41758dd,10.0.0.5,50829,192.168.1.50,53,17,2025-07-15T22:30:32.223839,apt_data_exfiltration,1,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,1428,0,1428,0,0,1428,1,1000000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
181e053e39d5e8201016c9ab470f6c98,10.0.0.3,48650,192.168.1.16,445,6,2025-07-15T22:30:31.435159,apt_lateral_movement,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
972c3663d6525bfb950fbba0de1d10db,10.0.0.3,61475,192.168.1.13,22,6,2025-07-15T22:30:32.146483,apt_lateral_movement,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1e77772f5ef1523da8720350373e4a,10.0.0.1,61762,192.168.1.10,80,6,2025-07-15T22:30:32.831261,apt_initial_compromise,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
48945ebd78844274349e846728c396fa,10.0.0.2,9310,192.168.1.11,602,6,2025-07-15T22:30:31.780506,apt_reconnaissance,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1bd6d37f2e1136355d6a8fa3a8932326,10.0.0.4,7052,192.168.2.21,22,6,2025-07-15T22:30:31.382761,apt_pivoting,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
8f5a4073eb26d0b6473d4fd9919ec729,10.0.0.5,23863,192.168.1.50,53,17,2025-07-15T22:30:32.280518,apt_data_exfiltration,1,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,1428,0,1428,0,0,1428,1,1000000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
b161cabce933bb7afef77c9abd595579,10.0.0.4,60266,192.168.2.24,22,6,2025-07-15T22:30:32.778668,apt_pivoting,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
d44dbd3bc82af939be34146bc62d4984,10.0.0.2,21795,192.168.1.11,681,6,2025-07-15T22:30:31.871443,apt_reconnaissance,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
70c618127dddf15289f6250961d036db,10.0.0.3,39053,192.168.1.19,22,6,2025-07-15T22:30:32.388925,apt_lateral_movement,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
d7cda84a4938e9fe63d4fcdb6094db54,10.0.0.5,30537,192.168.1.50,53,17,2025-07-15T22:30:32.935340,apt_data_exfiltration,1,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,1428,0,1428,0,0,1428,1,1000000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
80dad49fc37e28d78f8df6ab2ccd93a3,10.0.0.4,16537,192.168.2.42,22,6,2025-07-15T22:30:32.235037,apt_pivoting,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
5404012162a06e2858a7b022c91c542a,10.0.0.3,48204,192.168.1.12,3389,6,2025-07-15T22:30:32.127582,apt_lateral_movement,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
49b4b42c01d5177a569877ed958e8add,10.0.0.1,25029,192.168.1.10,80,6,2025-07-15T22:30:32.228556,apt_initial_compromise,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
60c6cb9eec4f03b4d4febab8f5dd5a0a,10.0.0.4,58748,192.168.2.50,22,6,2025-07-15T22:30:33.231365,apt_pivoting,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
ae2f47156c797202a488b9effd00c82f,10.0.0.2,58209,192.168.1.11,227,6,2025-07-15T22:30:33.187573,apt_reconnaissance,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
17cceada8f75409c1dd82b0c8b515a72,10.0.0.3,59860,192.168.1.13,22,6,2025-07-15T22:30:33.075689,apt_lateral_movement,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
81301a786667c304edb0de760a00dceb,10.0.0.5,56982,192.168.1.50,53,17,2025-07-15T22:30:32.492714,apt_data_exfiltration,1,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,1428,0,1428,0,0,1428,1,1000000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
c5d838aea5c056d55d05f0c628bb6dcf,10.0.0.2,7446,192.168.1.11,382,6,2025-07-15T22:30:31.852804,apt_reconnaissance,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
9d83098247e20235865bfc66da32f075,10.0.0.5,56573,192.168.1.50,53,17,2025-07-15T22:30:32.234596,apt_data_exfiltration,1,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,1428,0,1428,0,0,1428,1,1000000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
c2d2fdd7ccf17eb963d70c819f13391c,10.0.0.4,15285,192.168.2.15,22,6,2025-07-15T22:30:32.207180,apt_pivoting,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
9011597beb7442fc5d1a057619f8322a,10.0.0.4,14233,192.168.2.12,22,6,2025-07-15T22:30:32.660548,apt_pivoting,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
ba6f7a6bae27780913066bb13a38417f,10.0.0.4,8866,192.168.2.29,22,6,2025-07-15T22:30:31.255358,apt_pivoting,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
6d9c75b48071f46bf3268cefe0ca6589,10.0.0.4,47110,192.168.2.47,22,6,2025-07-15T22:30:31.405775,apt_pivoting,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
8fb03276449d1839adc4fd7ccc23c17e,10.0.0.3,22901,192.168.1.16,22,6,2025-07-15T22:30:31.940841,apt_lateral_movement,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
f7690f6efcfcb701f3fa0e6662af746f,10.0.0.4,34394,192.168.2.50,22,6,2025-07-15T22:30:32.743561,apt_pivoting,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
380f89e277b44680a464876eb0cad3ef,10.0.0.5,15695,192.168.1.50,53,17,2025-07-15T22:30:33.112537,apt_data_exfiltration,1,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,1428,0,1428,0,0,1428,1,1000000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
66e04e59deb76acea380af9bc2b81250,10.0.0.1,57289,192.168.1.10,80,6,2025-07-15T22:30:31.400785,apt_initial_compromise,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
9ec33e2985e27530f4b75bd2b51a6787,10.0.0.4,4924,192.168.2.32,22,6,2025-07-15T22:30:33.179398,apt_pivoting,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
23ad766523d3259d956a8be0da03722b,10.0.0.4,17313,192.168.2.26,22,6,2025-07-15T22:30:32.664973,apt_pivoting,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
86a6ac98bdd94d574bbaba149b4b41d4,10.0.0.5,32780,192.168.1.50,53,17,2025-07-15T22:30:32.018112,apt_data_exfiltration,1,1,0,1428,0,1428,1428,1428,0,0,0,0,0,1428000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1428,1428,1428,0,0,1428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,1428,0,1428,0,0,1428,1,1000000.0,0,0,0.0,1,1428,0,0,1,0,0,0,0,0,0,0,0,0,0
a3abb57f8937f4ba340741a73ab32713,10.0.0.2,56765,192.168.1.11,260,6,2025-07-15T22:30:32.119684,apt_reconnaissance,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
d917c02b34bbd8d0cf93774041a1dabd,10.0.0.3,45367,192.168.1.20,22,6,2025-07-15T22:30:31.749390,apt_lateral_movement,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
7664bda2b9d77f46f190ef54a95ee58b,10.0.0.1,30720,192.168.1.10,80,6,2025-07-15T22:30:31.812407,apt_initial_compromise,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
00bf946e663987f962c868d0ecbe7fe7,10.0.0.2,42604,192.168.1.11,212,6,2025-07-15T22:30:32.192021,apt_reconnaissance,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
c64695063bdbd0d8d00b9c3d63ed448c,10.0.0.2,64923,192.168.1.11,781,6,2025-07-15T22:30:31.815801,apt_reconnaissance,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1bf24e62f966a70aa502362fb242c2a7,10.0.0.2,36147,192.168.1.11,769,6,2025-07-15T22:30:31.685084,apt_reconnaissance,1,1,0,40,0,40,40,40,0,0,0,0,0,40000000.0,1000000.0,0,0,0,0,0,1,0,0,0,0,40,40,40,0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,0.0,40,0,40,8192,0,40,1,1000000.0,0,0,0.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
